figure_slug,figure_title,strategy_key,strategy_label,ft_checkpoint,dataset_key,panel_label,method,shot,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,aggregate_score,aggregate_score_label,aggregate_direction,name,model,strategy,metric_source_file
all_strategies_all_versions,"All interventions, all-version IT checkpoint",all_strategies,All interventions,all-version,winogender,WinoGender,"DIY Two Pass (No IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0916667,0.0916667,9.16666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__all_strategies/winogender/winogender/m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_all_versions,"All interventions, all-version IT checkpoint",all_strategies,All interventions,all-version,winogender,WinoGender,"DIY Two Pass (No IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.133333,0.133333,13.33333333,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_wino_allstrategies_fix/eval/m6_two_pass_two__base__all_strategies/winogender/winogender/m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_all_versions,"All interventions, all-version IT checkpoint",all_strategies,All interventions,all-version,winogender,WinoGender,"DIY Two Pass (IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.141667,0.141667,14.16666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies/winogender/winogender/m6_two_pass__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_all_versions,"All interventions, all-version IT checkpoint",all_strategies,All interventions,all-version,winogender,WinoGender,"DIY Two Pass (IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.1,0.1,9.16666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_one_allstrategies_truncfix/eval/m6_two_pass_one__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies/winogender/winogender/m6_two_pass_one__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_one__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_all_versions,"All interventions, all-version IT checkpoint",all_strategies,All interventions,all-version,winogender,WinoGender,"DIY Two Pass (IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.154167,0.154167,12.91666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_wino_allstrategies_fix/eval/m6_two_pass_two__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies/winogender/winogender/m6_two_pass_two__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_two__finetuned_ms-500-allstrategies-opinion-action-event-allversions__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,Base Model Inference,,stereotype_preference_pct,Stereotype preference %,50,65.19,15.19,65.19,metric_score,target50,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/crows_pairs_metrics_overall_llama_8b.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,ICL,,stereotype_preference_pct,Stereotype preference %,50,49.67,0.33,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,all_strategies,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama8b_allstrat_crowspairs.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,DIY IT,,stereotype_preference_pct,Stereotype preference %,50,63.99,13.99,63.99,metric_score,target50,m3_finetune_llama_ms500,m3_finetune_allstrat_opinion_crowspairs,all_strategies,results/new_results/m3_finetune_llama_ms500/evalshared/crows_pairs_metrics_overall_m3_finetune_allstrat_opinion_crowspairs.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,45.82,4.18,45.82,metric_score,target50,m6_self_debiasing,m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__base__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,45.82,4.18,45.82,metric_score,target50,m6_self_debiasing,m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,47.55,2.45,47.55,metric_score,target50,m6_self_debiasing,m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_crows_stereoset_fix/eval/m6_two_pass_two__base__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,48.08,1.92,48.08,metric_score,target50,m6_self_debiasing,m6_two_pass__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__finetuned_ms-500-allstrategies-opinion__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,48.54,1.46,48.54,metric_score,target50,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_one_allstrategies_truncfix/eval/m6_two_pass_one__finetuned_ms-500-allstrategies-opinion__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,48.28,1.72,48.28,metric_score,target50,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_crows_stereoset_fix/eval/m6_two_pass_two__finetuned_ms-500-allstrategies-opinion__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,Base Model Inference,,SS Score,SS Score overall,50,58.2905,8.29053,68.00223461,ICAT Score,higher,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/stereoset_metrics_llama_8b.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,ICL,,SS Score,SS Score overall,50,50.2043,0.204296,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,all_strategies,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/stereoset_metrics_m4_baseicl_zero_llama8b_allstrat_stereoset.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,DIY IT,,SS Score,SS Score overall,50,57.2667,7.26669,68.72858206,ICAT Score,higher,m3_finetune_llama_ms500,m3_finetune_allstrat_opinion_stereoset,all_strategies,results/new_results/m3_finetune_llama_ms500/evalshared/stereoset_metrics_m3_finetune_allstrat_opinion_stereoset.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,"DIY Two Pass (No IT), 0-shot",0,SS Score,SS Score overall,50,45.1129,4.88712,43.71166185,ICAT Score,higher,m6_self_debiasing,m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__base__all_strategies/stereoset/stereoset_metrics_m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,"DIY Two Pass (No IT), 1-shot",1,SS Score,SS Score overall,50,46.6576,3.34238,47.45986446,ICAT Score,higher,m6_self_debiasing,m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__all_strategies/stereoset/stereoset_metrics_m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,"DIY Two Pass (No IT), 2-shot",2,SS Score,SS Score overall,50,46.2478,3.75219,50.83153902,ICAT Score,higher,m6_self_debiasing,m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_crows_stereoset_fix/eval/m6_two_pass_two__base__all_strategies/stereoset/stereoset_metrics_m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,"DIY Two Pass (IT), 0-shot",0,SS Score,SS Score overall,50,45.091,4.90898,49.05352038,ICAT Score,higher,m6_self_debiasing,m6_two_pass__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__finetuned_ms-500-allstrategies-opinion__all_strategies/stereoset/stereoset_metrics_m6_two_pass__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,"DIY Two Pass (IT), 1-shot",1,SS Score,SS Score overall,50,45.8716,4.12844,50.61932776,ICAT Score,higher,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_one_allstrategies_truncfix/eval/m6_two_pass_one__finetuned_ms-500-allstrategies-opinion__all_strategies/stereoset/stereoset_metrics_m6_two_pass_one__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,stereoset,StereoSet,"DIY Two Pass (IT), 2-shot",2,SS Score,SS Score overall,50,45.7638,4.23615,51.14165109,ICAT Score,higher,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_crows_stereoset_fix/eval/m6_two_pass_two__finetuned_ms-500-allstrategies-opinion__all_strategies/stereoset/stereoset_metrics_m6_two_pass_two__finetuned_ms-500-allstrategies-opinion__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,bbq,BBQ Ambig.,Base Model Inference,,Bias_score_ambig,Bias score ambig.,0,7.39,7.39,3.047,mean_abs_bias_disambig,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/bbq/bbq_metrics_baseline_evalshared_all_20260306_1249.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,bbq,BBQ Ambig.,ICL,,Bias_score_ambig,Bias score ambig.,0,4.056,4.056,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,all_strategies,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/bbq/bbq_metrics_m4_baseicl_zero_llama8b_allstrat_bbq.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,bbq,BBQ Ambig.,DIY IT,,Bias_score_ambig,Bias score ambig.,0,4.298,4.298,0.677,mean_abs_bias_disambig,lower,m3_finetune_llama_ms500,m3_finetune_allstrat_opinion_bbq:m3_finetune_allstrat_opinion_bbq_instr_off_ALL,all_strategies,results/new_results/m3_finetune_llama_ms500/bbq/bbq_metrics_m3_finetune_allstrat_opinion_bbq.csv
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,bbq,BBQ Ambig.,"DIY Two Pass (No IT), 0-shot",0,Bias_score_ambig,Bias score ambig.,0,2.281,2.281,0.675,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass__base__all_strategies,all_strategies,recomputed_from_predictions:archive/m6_llama8b_dedup_apply_20260504_000252/outputs/new_outputs/m6_self_debiasing/m6sd_20260325_bbq_allstrategies_maxlenfix_zero/eval/m6_two_pass__base__all_strategies/bbq
all_strategies_opinion,"All interventions, opinion IT checkpoint",all_strategies,All interventions,opinion,bbq,BBQ Ambig.,"DIY Two Pass (No IT), 1-shot",1,Bias_score_ambig,Bias score ambig.,0,3.744,3.744,0.96,mean_abs_bias_disambig,lower,m6_self_debiasing,m6_two_pass_one__base__all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260325_bbq_allstrategies_maxlenfix_one/eval/m6_two_pass_one__base__all_strategies/bbq/bbq_metrics.csv
